benchmark,benchmark_split,item_id,model,model_id,condition,condition_name,frame_family,frame_placement,family,difficulty,domain,setting_type,dissociation_target,gold_heart_worse,gold_act_worse,j1_heart_correct,j1_act_correct,j2_heart_correct,j2_act_correct,heart_revision,act_revision,any_revision,heart_revision_toward_gold,heart_revision_away_from_gold,act_revision_toward_gold,act_revision_away_from_gold,explanation_christianization_score,explanation_direct_frame_echo_rate,explanation_heart_semantic_rate_inclusive,explanation_heart_semantic_rate_controlled,explanation_act_semantic_rate,explanation_heart_focus_inclusive,explanation_heart_focus_controlled,explanation_structure_score,explanation_structure_density,explanation_token_count,n_prompt_variants,j1_heart_worse,j1_act_worse,j2_heart_worse,j2_act_worse
heartbench_v2,main,hbv2_sadm_006,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,baseline,Baseline Staged,none,none,same_act_different_motive,medium,friendship,private,True,B,tie,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.058823529411764705,0.0,0.058823529411764705,0.0,-0.058823529411764705,0.25,0.11764705882352941,17.0,1,A,B,B,A
heartbench_v2,main,hbv2_sadm_006,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,christian_post,Christian Post,christian,post,same_act_different_motive,medium,friendship,private,True,B,tie,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.0625,0.020833333333333332,0.020833333333333332,0.041666666666666664,0.0,0.5,0.0625,48.0,1,A,B,B,A
heartbench_v2,main,hbv2_sadm_006,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,christian_pre,Christian Pre,christian,pre,same_act_different_motive,medium,friendship,private,True,B,tie,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0136986301369863,0.0136986301369863,0.0136986301369863,0.0,0.0273972602739726,-0.0136986301369863,-0.0273972602739726,0.5,0.0410958904109589,73.0,1,A,B,B,A
heartbench_v2,main,hbv2_sadm_006,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,judgment_only,Judgment Only,none,none,same_act_different_motive,medium,friendship,private,True,B,tie,0.0,0.0,,,,,,,,,,,,,,,,,,,,1,A,B,,
heartbench_v2,main,hbv2_sadm_006,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,secular_post,Secular Post,secular,post,same_act_different_motive,medium,friendship,private,True,B,tie,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.008771929824561403,0.017543859649122806,0.043859649122807015,0.017543859649122806,0.008771929824561403,0.03508771929824561,0.008771929824561403,1.0,0.06140350877192982,114.0,1,A,B,B,A
heartbench_v2,main,hbv2_sadm_006,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,secular_pre,Secular Pre,secular,pre,same_act_different_motive,medium,friendship,private,True,B,tie,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.02564102564102564,0.0,0.02564102564102564,0.0,0.02564102564102564,0.0,-0.02564102564102564,0.75,0.07692307692307693,78.0,1,A,B,B,A
heartbench_v2,main,hbv2_sadm_006,qwen2.5:7b-instruct,qwen2.5:7b-instruct,baseline,Baseline Staged,none,none,same_act_different_motive,medium,friendship,private,True,B,tie,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03278688524590164,0.0,0.08196721311475409,0.03278688524590164,0.03278688524590164,0.04918032786885246,0.0,0.75,0.08196721311475409,61.0,1,B,tie,B,tie
heartbench_v2,main,hbv2_sadm_006,qwen2.5:7b-instruct,qwen2.5:7b-instruct,christian_post,Christian Post,christian,post,same_act_different_motive,medium,friendship,private,True,B,tie,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.08695652173913043,0.15942028985507245,0.043478260869565216,0.0,0.15942028985507245,0.043478260869565216,1.0,0.10144927536231885,69.0,1,B,tie,B,tie
heartbench_v2,main,hbv2_sadm_006,qwen2.5:7b-instruct,qwen2.5:7b-instruct,christian_pre,Christian Pre,christian,pre,same_act_different_motive,medium,friendship,private,True,B,tie,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04477611940298507,0.04477611940298507,0.08955223880597014,0.029850746268656716,0.04477611940298507,0.04477611940298507,-0.014925373134328358,0.75,0.08955223880597014,67.0,1,B,tie,B,tie
heartbench_v2,main,hbv2_sadm_006,qwen2.5:7b-instruct,qwen2.5:7b-instruct,judgment_only,Judgment Only,none,none,same_act_different_motive,medium,friendship,private,True,B,tie,1.0,1.0,,,,,,,,,,,,,,,,,,,,1,B,tie,,
heartbench_v2,main,hbv2_sadm_006,qwen2.5:7b-instruct,qwen2.5:7b-instruct,secular_post,Secular Post,secular,post,same_act_different_motive,medium,friendship,private,True,B,tie,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.022727272727272728,0.0,0.045454545454545456,-0.022727272727272728,-0.045454545454545456,0.75,0.11363636363636363,44.0,1,B,tie,B,tie
heartbench_v2,main,hbv2_sadm_006,qwen2.5:7b-instruct,qwen2.5:7b-instruct,secular_pre,Secular Pre,secular,pre,same_act_different_motive,medium,friendship,private,True,B,tie,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01818181818181818,0.07272727272727272,0.07272727272727272,0.0,0.05454545454545454,0.01818181818181818,-0.05454545454545454,0.75,0.10909090909090909,55.0,1,B,tie,B,tie
heartbench_v2,main,hbv2_sadm_007,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,baseline,Baseline Staged,none,none,same_act_different_motive,medium,workplace,public,True,A,tie,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.023809523809523808,0.0,0.047619047619047616,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.0,0.75,0.11904761904761904,42.0,1,A,B,B,A
heartbench_v2,main,hbv2_sadm_007,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,christian_post,Christian Post,christian,post,same_act_different_motive,medium,workplace,public,True,A,tie,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03289473684210526,0.03289473684210526,0.05263157894736842,0.02631578947368421,0.039473684210526314,0.013157894736842105,-0.013157894736842105,0.75,0.046052631578947366,152.0,1,A,B,A,B
heartbench_v2,main,hbv2_sadm_007,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,christian_pre,Christian Pre,christian,pre,same_act_different_motive,medium,workplace,public,True,A,tie,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.0,0.039473684210526314,-0.013157894736842105,-0.039473684210526314,0.75,0.06578947368421052,76.0,1,A,B,B,A
heartbench_v2,main,hbv2_sadm_007,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,judgment_only,Judgment Only,none,none,same_act_different_motive,medium,workplace,public,True,A,tie,1.0,0.0,,,,,,,,,,,,,,,,,,,,1,A,B,,
heartbench_v2,main,hbv2_sadm_007,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,secular_post,Secular Post,secular,post,same_act_different_motive,medium,workplace,public,True,A,tie,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029850746268656716,0.029850746268656716,0.08955223880597014,0.04477611940298507,0.07462686567164178,0.014925373134328358,-0.029850746268656716,0.5,0.029850746268656716,67.0,1,A,B,A,B
heartbench_v2,main,hbv2_sadm_007,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,secular_pre,Secular Pre,secular,pre,same_act_different_motive,medium,workplace,public,True,A,tie,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,-0.03571428571428571,-0.03571428571428571,0.5,0.07142857142857142,56.0,1,A,B,B,A
heartbench_v2,main,hbv2_sadm_007,qwen2.5:7b-instruct,qwen2.5:7b-instruct,baseline,Baseline Staged,none,none,same_act_different_motive,medium,workplace,public,True,A,tie,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028985507246376812,0.0,0.07246376811594203,0.028985507246376812,0.043478260869565216,0.028985507246376812,-0.014492753623188406,1.0,0.08695652173913043,69.0,1,A,tie,A,tie
heartbench_v2,main,hbv2_sadm_007,qwen2.5:7b-instruct,qwen2.5:7b-instruct,christian_post,Christian Post,christian,post,same_act_different_motive,medium,workplace,public,True,A,tie,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05454545454545454,0.05454545454545454,0.12727272727272726,0.05454545454545454,0.0,0.12727272727272726,0.05454545454545454,1.0,0.16363636363636364,55.0,1,A,tie,A,tie
heartbench_v2,main,hbv2_sadm_007,qwen2.5:7b-instruct,qwen2.5:7b-instruct,christian_pre,Christian Pre,christian,pre,same_act_different_motive,medium,workplace,public,True,A,tie,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.045454545454545456,0.10606060606060606,0.045454545454545456,0.015151515151515152,0.09090909090909091,0.030303030303030304,0.75,0.10606060606060606,66.0,1,A,tie,A,tie
heartbench_v2,main,hbv2_sadm_007,qwen2.5:7b-instruct,qwen2.5:7b-instruct,judgment_only,Judgment Only,none,none,same_act_different_motive,medium,workplace,public,True,A,tie,1.0,1.0,,,,,,,,,,,,,,,,,,,,1,A,tie,,
heartbench_v2,main,hbv2_sadm_007,qwen2.5:7b-instruct,qwen2.5:7b-instruct,secular_post,Secular Post,secular,post,same_act_different_motive,medium,workplace,public,True,A,tie,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.078125,0.0625,0.015625,0.015625,0.046875,0.0,1.0,0.140625,64.0,1,A,tie,A,tie
heartbench_v2,main,hbv2_sadm_007,qwen2.5:7b-instruct,qwen2.5:7b-instruct,secular_pre,Secular Pre,secular,pre,same_act_different_motive,medium,workplace,public,True,A,tie,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.08333333333333333,0.016666666666666666,0.03333333333333333,0.05,-0.016666666666666666,1.0,0.1,60.0,1,A,tie,A,tie
heartbench_v2,main,hbv2_sadm_009,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,baseline,Baseline Staged,none,none,same_act_different_motive,hard,workplace,public,True,A,tie,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.03488372093023256,86.0,1,A,B,B,A
heartbench_v2,main,hbv2_sadm_009,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,christian_post,Christian Post,christian,post,same_act_different_motive,hard,workplace,public,True,A,tie,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.05,0.05,0.05,0.0,0.025,0.025,-0.025,0.25,0.025,40.0,1,A,B,B,A
heartbench_v2,main,hbv2_sadm_009,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,christian_pre,Christian Pre,christian,pre,same_act_different_motive,hard,workplace,public,True,A,tie,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.0,0.041666666666666664,0.0,-0.041666666666666664,0.75,0.05555555555555555,72.0,1,A,B,A,B
heartbench_v2,main,hbv2_sadm_009,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,judgment_only,Judgment Only,none,none,same_act_different_motive,hard,workplace,public,True,A,tie,1.0,0.0,,,,,,,,,,,,,,,,,,,,1,A,B,,
heartbench_v2,main,hbv2_sadm_009,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,secular_post,Secular Post,secular,post,same_act_different_motive,hard,workplace,public,True,A,tie,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.016129032258064516,0.0,0.016129032258064516,0.0,0.016129032258064516,0.0,-0.016129032258064516,0.0,0.0,62.0,1,A,B,B,A
heartbench_v2,main,hbv2_sadm_009,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,secular_pre,Secular Pre,secular,pre,same_act_different_motive,hard,workplace,public,True,A,tie,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.013157894736842105,0.013157894736842105,0.02631578947368421,0.0,0.02631578947368421,0.0,-0.02631578947368421,0.75,0.05263157894736842,76.0,1,A,B,B,A
heartbench_v2,main,hbv2_sadm_009,qwen2.5:7b-instruct,qwen2.5:7b-instruct,baseline,Baseline Staged,none,none,same_act_different_motive,hard,workplace,public,True,A,tie,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012345679012345678,0.0,0.06172839506172839,0.0,0.012345679012345678,0.04938271604938271,-0.012345679012345678,0.5,0.07407407407407407,81.0,1,A,A,A,A
heartbench_v2,main,hbv2_sadm_009,qwen2.5:7b-instruct,qwen2.5:7b-instruct,christian_post,Christian Post,christian,post,same_act_different_motive,hard,workplace,public,True,A,tie,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0547945205479452,0.0547945205479452,0.1095890410958904,0.0273972602739726,0.0,0.1095890410958904,0.0273972602739726,1.0,0.1095890410958904,73.0,1,A,A,A,A
heartbench_v2,main,hbv2_sadm_009,qwen2.5:7b-instruct,qwen2.5:7b-instruct,christian_pre,Christian Pre,christian,pre,same_act_different_motive,hard,workplace,public,True,A,tie,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0625,0.0625,0.078125,0.0,0.015625,0.0625,-0.015625,1.0,0.09375,64.0,1,A,tie,A,B
heartbench_v2,main,hbv2_sadm_009,qwen2.5:7b-instruct,qwen2.5:7b-instruct,judgment_only,Judgment Only,none,none,same_act_different_motive,hard,workplace,public,True,A,tie,1.0,0.0,,,,,,,,,,,,,,,,,,,,1,A,A,,
heartbench_v2,main,hbv2_sadm_009,qwen2.5:7b-instruct,qwen2.5:7b-instruct,secular_post,Secular Post,secular,post,same_act_different_motive,hard,workplace,public,True,A,tie,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012345679012345678,0.024691358024691357,0.037037037037037035,0.0,0.024691358024691357,0.012345679012345678,-0.024691358024691357,0.5,0.07407407407407407,81.0,1,A,A,A,A
heartbench_v2,main,hbv2_sadm_009,qwen2.5:7b-instruct,qwen2.5:7b-instruct,secular_pre,Secular Pre,secular,pre,same_act_different_motive,hard,workplace,public,True,A,tie,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.03333333333333333,0.05,0.0,0.05,0.0,-0.05,0.25,0.05,60.0,1,A,tie,A,tie
heartbench_v2,main,hbv2_sadm_010,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,baseline,Baseline Staged,none,none,same_act_different_motive,medium,family,private,True,B,tie,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.024390243902439025,0.0,0.024390243902439025,0.0,0.04878048780487805,-0.024390243902439025,-0.04878048780487805,0.0,0.0,41.0,1,A,B,B,A
heartbench_v2,main,hbv2_sadm_010,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,christian_post,Christian Post,christian,post,same_act_different_motive,medium,family,private,True,B,tie,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.030534351145038167,0.030534351145038167,0.03816793893129771,0.015267175572519083,0.030534351145038167,0.007633587786259542,-0.015267175572519083,0.75,0.03816793893129771,131.0,1,A,B,B,A
heartbench_v2,main,hbv2_sadm_010,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,christian_pre,Christian Pre,christian,pre,same_act_different_motive,medium,family,private,True,B,tie,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0273972602739726,0.0273972602739726,0.0410958904109589,0.0136986301369863,0.0136986301369863,0.0273972602739726,0.0,0.75,0.0821917808219178,73.0,1,A,B,B,A
heartbench_v2,main,hbv2_sadm_010,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,judgment_only,Judgment Only,none,none,same_act_different_motive,medium,family,private,True,B,tie,0.0,0.0,,,,,,,,,,,,,,,,,,,,1,A,B,,
heartbench_v2,main,hbv2_sadm_010,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,secular_post,Secular Post,secular,post,same_act_different_motive,medium,family,private,True,B,tie,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.025974025974025976,0.0,0.03896103896103896,0.012987012987012988,0.025974025974025976,0.012987012987012988,-0.012987012987012988,0.5,0.025974025974025976,77.0,1,A,B,B,A
heartbench_v2,main,hbv2_sadm_010,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,secular_pre,Secular Pre,secular,pre,same_act_different_motive,medium,family,private,True,B,tie,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.014705882352941176,0.0,0.014705882352941176,0.0,0.029411764705882353,-0.014705882352941176,-0.029411764705882353,0.5,0.07352941176470588,68.0,1,A,B,B,A
heartbench_v2,main,hbv2_sadm_010,qwen2.5:7b-instruct,qwen2.5:7b-instruct,baseline,Baseline Staged,none,none,same_act_different_motive,medium,family,private,True,B,tie,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.0,0.07317073170731707,0.024390243902439025,0.024390243902439025,0.04878048780487805,0.0,0.75,0.12195121951219512,41.0,1,B,tie,B,tie
heartbench_v2,main,hbv2_sadm_010,qwen2.5:7b-instruct,qwen2.5:7b-instruct,christian_post,Christian Post,christian,post,same_act_different_motive,medium,family,private,True,B,tie,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06578947368421052,0.06578947368421052,0.07894736842105263,0.02631578947368421,0.02631578947368421,0.05263157894736842,0.0,1.0,0.10526315789473684,76.0,1,B,tie,B,tie
heartbench_v2,main,hbv2_sadm_010,qwen2.5:7b-instruct,qwen2.5:7b-instruct,christian_pre,Christian Pre,christian,pre,same_act_different_motive,medium,family,private,True,B,tie,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03508771929824561,0.03508771929824561,0.08771929824561403,0.03508771929824561,0.07017543859649122,0.017543859649122806,-0.03508771929824561,1.0,0.14035087719298245,57.0,1,B,tie,B,tie
heartbench_v2,main,hbv2_sadm_010,qwen2.5:7b-instruct,qwen2.5:7b-instruct,judgment_only,Judgment Only,none,none,same_act_different_motive,medium,family,private,True,B,tie,1.0,1.0,,,,,,,,,,,,,,,,,,,,1,B,tie,,
heartbench_v2,main,hbv2_sadm_010,qwen2.5:7b-instruct,qwen2.5:7b-instruct,secular_post,Secular Post,secular,post,same_act_different_motive,medium,family,private,True,B,tie,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03389830508474576,0.03389830508474576,0.0847457627118644,0.01694915254237288,0.01694915254237288,0.06779661016949153,0.0,0.75,0.0847457627118644,59.0,1,B,tie,B,tie
heartbench_v2,main,hbv2_sadm_010,qwen2.5:7b-instruct,qwen2.5:7b-instruct,secular_pre,Secular Pre,secular,pre,same_act_different_motive,medium,family,private,True,B,tie,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05128205128205128,0.07692307692307693,0.02564102564102564,0.02564102564102564,0.05128205128205128,0.0,0.75,0.1282051282051282,39.0,1,B,tie,B,tie
heartbench_v2,main,hbv2_sadm_012,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,baseline,Baseline Staged,none,none,same_act_different_motive,medium,school,private,True,B,tie,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,-0.034482758620689655,-0.034482758620689655,0.0,0.0,29.0,1,A,B,B,A
heartbench_v2,main,hbv2_sadm_012,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,christian_post,Christian Post,christian,post,same_act_different_motive,medium,school,private,True,B,tie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061224489795918366,0.061224489795918366,0.061224489795918366,0.02040816326530612,0.02040816326530612,0.04081632653061224,0.0,0.75,0.08163265306122448,49.0,1,A,B,A,B
heartbench_v2,main,hbv2_sadm_012,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,christian_pre,Christian Pre,christian,pre,same_act_different_motive,medium,school,private,True,B,tie,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.021052631578947368,0.021052631578947368,0.021052631578947368,0.0,0.021052631578947368,0.0,-0.021052631578947368,0.5,0.05263157894736842,95.0,1,A,B,B,A
heartbench_v2,main,hbv2_sadm_012,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,judgment_only,Judgment Only,none,none,same_act_different_motive,medium,school,private,True,B,tie,0.0,0.0,,,,,,,,,,,,,,,,,,,,1,A,B,,
heartbench_v2,main,hbv2_sadm_012,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,secular_post,Secular Post,secular,post,same_act_different_motive,medium,school,private,True,B,tie,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.07407407407407407,54.0,1,A,B,B,A
heartbench_v2,main,hbv2_sadm_012,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,secular_pre,Secular Pre,secular,pre,same_act_different_motive,medium,school,private,True,B,tie,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.07407407407407407,54.0,1,A,B,B,A
heartbench_v2,main,hbv2_sadm_012,qwen2.5:7b-instruct,qwen2.5:7b-instruct,baseline,Baseline Staged,none,none,same_act_different_motive,medium,school,private,True,B,tie,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01818181818181818,0.0,0.01818181818181818,0.0,0.01818181818181818,0.0,-0.01818181818181818,0.5,0.07272727272727272,55.0,1,B,tie,B,tie
heartbench_v2,main,hbv2_sadm_012,qwen2.5:7b-instruct,qwen2.5:7b-instruct,christian_post,Christian Post,christian,post,same_act_different_motive,medium,school,private,True,B,tie,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05714285714285714,0.05714285714285714,0.1,0.02857142857142857,0.014285714285714285,0.08571428571428572,0.014285714285714285,0.75,0.1,70.0,1,B,tie,B,tie
heartbench_v2,main,hbv2_sadm_012,qwen2.5:7b-instruct,qwen2.5:7b-instruct,christian_pre,Christian Pre,christian,pre,same_act_different_motive,medium,school,private,True,B,tie,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0,0.0196078431372549,0.0,-0.0196078431372549,0.5,0.0784313725490196,51.0,1,B,tie,B,tie
heartbench_v2,main,hbv2_sadm_012,qwen2.5:7b-instruct,qwen2.5:7b-instruct,judgment_only,Judgment Only,none,none,same_act_different_motive,medium,school,private,True,B,tie,1.0,1.0,,,,,,,,,,,,,,,,,,,,1,B,tie,,
heartbench_v2,main,hbv2_sadm_012,qwen2.5:7b-instruct,qwen2.5:7b-instruct,secular_post,Secular Post,secular,post,same_act_different_motive,medium,school,private,True,B,tie,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01818181818181818,0.01818181818181818,0.03636363636363636,0.0,0.01818181818181818,0.01818181818181818,-0.01818181818181818,0.5,0.07272727272727272,55.0,1,B,tie,B,tie
heartbench_v2,main,hbv2_sadm_012,qwen2.5:7b-instruct,qwen2.5:7b-instruct,secular_pre,Secular Pre,secular,pre,same_act_different_motive,medium,school,private,True,B,tie,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01639344262295082,0.03278688524590164,0.03278688524590164,0.0,0.01639344262295082,0.01639344262295082,-0.01639344262295082,0.25,0.04918032786885246,61.0,1,B,tie,B,tie
heartbench_v2,main,hbv2_sadm_016,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,baseline,Baseline Staged,none,none,same_act_different_motive,medium,school,public,True,B,tie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,-0.034482758620689655,-0.034482758620689655,0.5,0.05172413793103448,58.0,1,A,B,A,B
heartbench_v2,main,hbv2_sadm_016,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,christian_post,Christian Post,christian,post,same_act_different_motive,medium,school,public,True,B,tie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.10909090909090909,55.0,1,A,B,A,B
heartbench_v2,main,hbv2_sadm_016,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,christian_pre,Christian Pre,christian,pre,same_act_different_motive,medium,school,public,True,B,tie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03896103896103896,0.03896103896103896,0.03896103896103896,0.0,0.025974025974025976,0.012987012987012988,-0.025974025974025976,0.75,0.07792207792207792,77.0,1,A,B,A,B
heartbench_v2,main,hbv2_sadm_016,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,judgment_only,Judgment Only,none,none,same_act_different_motive,medium,school,public,True,B,tie,0.0,0.0,,,,,,,,,,,,,,,,,,,,1,A,B,,
heartbench_v2,main,hbv2_sadm_016,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,secular_post,Secular Post,secular,post,same_act_different_motive,medium,school,public,True,B,tie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024096385542168676,0.0,0.024096385542168676,0.0,0.03614457831325301,-0.012048192771084338,-0.03614457831325301,0.75,0.03614457831325301,83.0,1,A,B,A,B
heartbench_v2,main,hbv2_sadm_016,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,secular_pre,Secular Pre,secular,pre,same_act_different_motive,medium,school,public,True,B,tie,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.01,0.0,0.02,0.01,0.01,0.01,0.0,0.5,0.06,100.0,1,A,B,B,A
heartbench_v2,main,hbv2_sadm_016,qwen2.5:7b-instruct,qwen2.5:7b-instruct,baseline,Baseline Staged,none,none,same_act_different_motive,medium,school,public,True,B,tie,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015873015873015872,0.0,0.031746031746031744,0.0,0.015873015873015872,0.015873015873015872,-0.015873015873015872,0.75,0.09523809523809523,63.0,1,B,B,B,B
